kandidat,parti,stemmer
"Jakob Villadsen, Holbæk",SF,1
"Poul Fensmark, Holbæk",Radikale,1
"Anna Theodora Pihl Brandt, Vipperød",SF,1
"Auli Romanow, Jyderup",Dansk Folkeparti,1
"Asger Madsen, Holbæk",Venstre,1
Linda Hartsø,Konservative,0
"Casper Larsen, Mørkøv",Socialdemokratiet,0
"Niels Weinreich, Ugerløse",N,0
Anton Thomsen,Liberal Alliance,0
Thomas Heimark,Liberal Alliance,0
"Thor Højland Mathiesen, Regstrup",Socialdemokratiet,0
"Jarl Sabroe, Tuse",Socialdemokratiet,0
"Thorsten Larsen-Seul, Holbæk",Venstre,0
"Thor Blauner, Skamstrup",Enhedslisten,0
Claus Hansen,Danmarksdemokraterne,0
"Ole Lützhøft Petersen, Tølløse",N,0
Allan Tronborg,Konservative,0
"Erik Filler Filthuth, Holbæk",Venstre,0
"Klaus Nielsen, Vipperød",Socialdemokratiet,0
"Peter Hansen, Søstrup",N,0
"Lars Henrik Schandorff, Holbæk",N,0
"Kristian Sandgaard Timmermann, Kundby",Socialdemokratiet,0
"Victor Grauballe Arvad, Regstrup",Socialdemokratiet,0
Viktor Kronkvist Thomsen,Liberal Alliance,0
"Lars Qvist, Holbæk",Socialdemokratiet,0
Poul Thomsen,Liberal Alliance,0
"Leif Juhl, Holbæk",Enhedslisten,0
"Lars Roost Dinesen, Holbæk",Socialdemokratiet,0
"Torsten Sylvest, Vipperød",Radikale,0
"Jeppe Klenitz-Jakobsen, Mørkøv",Socialdemokratiet,0
Jørn Thorhauge,Konservative,0
"Anette Kildentoft, Undløse",Dansk Folkeparti,0
Sofus Rønne,Liberal Alliance,0
"Rolf Rasmussen, Holbæk",Venstre,0
"Ida Møller, Hagested",Radikale,0
Steen Nielsen,Konservative,0
"Robert Gerken, Holbæk",Socialdemokratiet,0
"Flemming Nielsen, Knabstrup",N,0
Michelle Silke Hauptmann,Moderaterne,0
Ea Ascanius,Liberal Alliance,0
"Semir Demiri, Holbæk",SF,0
"Sif Thomsen, Holbæk",Socialdemokratiet,0
Mie Albrecht,Liberal Alliance,0
"Bjørn Olsen, Jyderup",SF,0
Jonas Lauge Andersen,Konservative,0
"Mie Thustrup, Arnakke",N,0
"Signe Rothgarn, Tølløse",Venstre,0
"Inge Riis Langseth, Holbæk",N,0
"Finn Erik Larsen, Vipperød",Enhedslisten,0
"Michael Møller Nielsen, Holbæk",SF,0
"Michael Jerndorff, Arnakke",N,0
"Mogens Jensen, Kvanløse",Venstre,0
"Carsten Buhl, Holbæk",Radikale,0
Niels Henrik Ebdrup,Konservative,0
Thomas Christophersen,Konservative,0
"Preben Sigvardt, Ugerløse",Dansk Folkeparti,0
"Tharjan Jeyananthan, Holbæk",Socialdemokratiet,0
"Søren Liltorp, Svinninge",N,0
Ditte Keidser,Konservative,0
Nels Hede Rohde,Liberal Alliance,0
Nethe Grønnegaard,Liberal Alliance,0
John Hvass,Konservative,0
"Karina Helmer, Ugerløse",Venstre,0
Flemming Sørensen,Liberal Alliance,0
"Derya Tamer, Holbæk",Socialdemokratiet,0
Nico Sparboom,Liberal Alliance,0
"Eva Anker Lund, Holbæk",Socialdemokratiet,0
"Birgit Hamming, Stestrup",Enhedslisten,0
Henrik Gravesen,Moderaterne,0
Anders Rasmussen,Konservative,0
"Sytter Kristensen, Holbæk",Venstre,0
